"country_id","date","stringency","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns"
"LBN",2020-02-12,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-13,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-14,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-15,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-16,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-17,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-18,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-19,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-20,2.78,0,0,0,0,0,0,0,1,0
"LBN",2020-02-21,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-22,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-23,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-24,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-25,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-26,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-27,8.33,0,0,0,0,0,0,0,1,1
"LBN",2020-02-28,13.89,0,0,0,0,0,0,0,3,1
"LBN",2020-02-29,25,3,0,0,0,0,0,0,3,1
"LBN",2020-03-01,25,3,0,0,0,0,0,0,3,1
"LBN",2020-03-02,25,3,0,0,0,0,0,0,3,1
"LBN",2020-03-03,25,3,0,0,0,0,0,0,3,1
"LBN",2020-03-04,25,3,0,0,0,0,0,0,3,1
"LBN",2020-03-05,25,3,0,0,0,0,0,0,3,1
"LBN",2020-03-06,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-07,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-08,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-09,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-10,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-11,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-12,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-13,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-14,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-15,37.96,3,2,0,0,0,0,0,3,2
"LBN",2020-03-16,52.78,3,2,1,0,0,1,1,4,2
"LBN",2020-03-17,52.78,3,2,1,0,0,1,1,4,2
"LBN",2020-03-18,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-19,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-20,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-21,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-22,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-23,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-24,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-25,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-26,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-27,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-28,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-29,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-30,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-03-31,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-01,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-02,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-03,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-04,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-05,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-06,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-07,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-08,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-09,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-10,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-11,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-12,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-13,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-14,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-15,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-16,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-17,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-18,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-19,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-20,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-21,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-22,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-23,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-24,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-25,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-26,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-04-27,81.48,3,2,2,4,1,2,1,4,2
"LBN",2020-04-28,81.48,3,2,2,4,1,2,1,4,2
"LBN",2020-04-29,81.48,3,2,2,4,1,2,1,4,2
"LBN",2020-04-30,81.48,3,2,2,4,1,2,1,4,2
"LBN",2020-05-01,81.48,3,2,2,4,1,2,1,4,2
"LBN",2020-05-02,81.48,3,2,2,4,1,2,1,4,2
"LBN",2020-05-03,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-04,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-05,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-06,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-07,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-08,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-09,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-10,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-11,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-12,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-13,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-05-14,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-05-15,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-05-16,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-05-17,85.19,3,3,2,4,1,2,1,4,2
"LBN",2020-05-18,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-19,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-20,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-21,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-22,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-23,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-24,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-25,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-26,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-27,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-28,77.78,3,2,2,4,1,1,1,4,2
"LBN",2020-05-29,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-05-30,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-05-31,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-01,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-02,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-03,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-04,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-05,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-06,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-07,74.07,2,2,2,4,1,1,1,4,2
"LBN",2020-06-08,74.07,2,NA,NA,NA,1,NA,NA,4,2
"LBN",2020-06-09,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-10,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-11,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-12,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-13,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-14,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-15,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN",2020-06-16,74.07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBR",2020-01-01,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-02,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-03,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-04,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-05,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-06,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-07,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-08,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-09,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-10,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-11,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-12,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-13,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-14,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-15,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-16,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-17,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-18,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-19,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-20,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-21,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-22,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-23,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-24,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-25,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-26,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-27,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-28,0,0,0,0,0,0,0,0,0,0
"LBR",2020-01-29,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-01-30,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-01-31,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-01,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-02,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-03,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-04,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-05,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-06,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-07,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-08,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-09,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-10,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-11,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-12,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-13,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-14,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-15,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-16,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-17,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-18,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-19,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-20,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-21,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-22,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-23,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-24,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-25,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-26,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-27,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-28,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-02-29,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-01,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-02,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-03,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-04,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-05,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-06,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-07,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-08,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-09,5.56,0,0,0,0,0,0,0,0,1
"LBR",2020-03-10,11.11,0,0,0,0,0,0,0,2,1
"LBR",2020-03-11,11.11,0,0,0,0,0,0,0,2,1
"LBR",2020-03-12,11.11,0,0,0,0,0,0,0,2,1
"LBR",2020-03-13,11.11,0,0,0,0,0,0,0,2,1
"LBR",2020-03-14,11.11,0,0,0,0,0,0,0,2,1
"LBR",2020-03-15,11.11,0,0,0,0,0,0,0,2,1
"LBR",2020-03-16,13.89,0,0,0,0,0,0,0,3,1
"LBR",2020-03-17,30.56,3,0,0,0,1,0,0,3,1
"LBR",2020-03-18,30.56,3,0,0,0,1,0,0,3,1
"LBR",2020-03-19,30.56,3,0,0,0,1,0,0,3,1
"LBR",2020-03-20,30.56,3,0,0,0,1,0,0,3,1
"LBR",2020-03-21,44.44,3,0,0,0,1,2,2,3,1
"LBR",2020-03-22,74.07,3,2,2,4,1,2,2,3,1
"LBR",2020-03-23,74.07,3,2,2,4,1,2,2,3,1
"LBR",2020-03-24,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-25,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-26,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-27,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-28,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-29,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-30,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-03-31,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-01,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-02,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-03,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-04,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-05,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-06,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-07,79.63,3,2,2,4,1,2,2,3,2
"LBR",2020-04-08,81.48,3,2,2,4,1,2,2,3,2
"LBR",2020-04-09,81.48,3,2,2,4,1,2,2,3,2
"LBR",2020-04-10,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-04-11,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-04-12,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-13,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-14,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-15,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-16,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-17,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-18,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-19,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-20,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-21,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-22,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-23,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-24,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-25,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-26,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-27,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-28,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-29,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-04-30,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-01,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-02,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-03,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-04,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-05,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-06,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-07,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-08,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-09,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-10,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-11,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-12,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-13,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-14,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-15,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-16,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-17,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-18,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-19,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-20,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-21,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-22,87.96,3,3,2,4,1,2,2,3,2
"LBR",2020-05-23,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-24,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-25,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-26,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-27,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-28,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-29,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-30,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-05-31,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-06-01,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-06-02,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-06-03,84.26,3,2,2,4,1,2,2,3,2
"LBR",2020-06-04,84.26,3,NA,NA,NA,1,2,2,4,2
"LBR",2020-06-05,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-06,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-07,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-08,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-09,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-10,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-11,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-12,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-13,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-14,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-15,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-16,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBR",2020-06-17,84.26,3,NA,NA,NA,NA,2,2,NA,NA
"LBY",2020-01-01,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-02,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-03,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-04,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-05,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-06,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-07,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-08,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-09,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-10,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-11,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-12,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-13,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-14,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-15,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-16,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-17,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-18,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-19,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-20,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-21,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-22,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-23,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-24,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-25,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-26,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-27,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-28,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-29,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-30,0,0,0,0,0,0,0,0,0,0
"LBY",2020-01-31,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-01,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-02,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-03,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-04,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-05,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-06,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-07,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-08,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-09,0,0,0,0,0,0,0,0,0,0
"LBY",2020-02-10,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-11,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-12,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-13,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-14,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-15,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-16,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-17,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-18,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-19,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-20,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-21,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-22,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-23,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-24,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-25,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-26,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-27,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-28,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-02-29,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-01,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-02,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-03,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-04,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-05,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-06,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-07,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-08,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-09,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-10,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-11,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-12,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-13,5.56,0,0,0,0,0,0,0,2,0
"LBY",2020-03-14,17.59,0,1,1,1,0,0,0,2,0
"LBY",2020-03-15,28.7,0,1,1,1,0,0,0,2,2
"LBY",2020-03-16,60.19,3,1,1,1,1,1,1,4,2
"LBY",2020-03-17,60.19,3,1,1,1,1,1,1,4,2
"LBY",2020-03-18,60.19,3,1,1,1,1,1,1,4,2
"LBY",2020-03-19,60.19,3,1,1,1,1,1,1,4,2
"LBY",2020-03-20,60.19,3,1,1,1,1,1,1,4,2
"LBY",2020-03-21,60.19,3,1,1,1,1,1,1,4,2
"LBY",2020-03-22,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-23,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-24,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-25,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-26,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-27,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-28,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-29,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-30,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-03-31,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-01,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-02,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-03,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-04,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-05,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-06,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-07,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-08,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-09,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-10,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-11,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-12,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-13,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-14,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-15,86.11,3,1,2,4,2,2,2,4,2
"LBY",2020-04-16,97.22,3,3,2,4,2,3,2,4,2
"LBY",2020-04-17,100,3,3,2,4,2,3,2,4,2
"LBY",2020-04-18,100,3,3,2,4,2,3,2,4,2
"LBY",2020-04-19,100,3,3,2,4,2,3,2,4,2
"LBY",2020-04-20,100,3,3,2,4,2,3,2,4,2
"LBY",2020-04-21,100,3,3,2,4,2,3,2,4,2
"LBY",2020-04-22,100,3,3,2,4,2,3,2,4,2
