"YEAR","month","temp_mean","country","precip"
2020,"OCT",23.9666666666667,"DR_Congo",94.1666666666666
2020,"NOV",24.3333333333333,"DR_Congo",127.3
2020,"DEC",24.5333333333333,"DR_Congo",154.933333333333
2019,"DEC",19.2333333333333,"Ducie_Isl",129
2020,"JAN",20.5333333333333,"Ducie_Isl",137.333333333333
2020,"FEB",22.0333333333333,"Ducie_Isl",131.333333333333
2020,"MAR",22.9333333333333,"Ducie_Isl",142
2020,"APR",23.3333333333333,"Ducie_Isl",132.666666666667
2020,"MAY",23.0666666666667,"Ducie_Isl",135
2020,"JUN",22,"Ducie_Isl",124.333333333333
2020,"JUL",20.7333333333333,"Ducie_Isl",141.333333333333
2020,"AUG",19.6,"Ducie_Isl",147.333333333333
2020,"SEP",18.9,"Ducie_Isl",150.666666666667
2020,"OCT",18.5,"Ducie_Isl",134.666666666667
2020,"NOV",18.5333333333333,"Ducie_Isl",132.333333333333
2020,"DEC",19.2666666666667,"Ducie_Isl",129
2019,"DEC",19.3333333333333,"Easter_Isl",70.2666666666667
2020,"JAN",20.2,"Easter_Isl",65.9333333333333
2020,"FEB",21.3666666666667,"Easter_Isl",43.7666666666667
2020,"MAR",22.7,"Easter_Isl",27.9
2020,"APR",23.4,"Easter_Isl",46.2
2020,"MAY",22.8,"Easter_Isl",52.3666666666667
2020,"JUN",21.7,"Easter_Isl",113.266666666667
2020,"JUL",20.2666666666667,"Easter_Isl",99.9
2020,"AUG",19.2333333333333,"Easter_Isl",111.333333333333
2020,"SEP",18.4333333333333,"Easter_Isl",77.3666666666667
2020,"OCT",17.9666666666667,"Easter_Isl",117.433333333333
2020,"NOV",18.4,"Easter_Isl",98.4
2020,"DEC",19.0666666666667,"Easter_Isl",74.7333333333333
2019,"DEC",25.9666666666667,"East_Timor",85.2333333333333
2020,"JAN",26.3333333333333,"East_Timor",149.733333333333
2020,"FEB",26.0666666666667,"East_Timor",194.866666666667
2020,"MAR",25.8333333333333,"East_Timor",192.633333333333
2020,"APR",25.7333333333333,"East_Timor",168.066666666667
2020,"MAY",25.9,"East_Timor",103.833333333333
2020,"JUN",25.7333333333333,"East_Timor",103
2020,"JUL",25.2666666666667,"East_Timor",81.7333333333333
2020,"AUG",24.8,"East_Timor",75.9666666666667
2020,"SEP",24.5,"East_Timor",43.3333333333333
2020,"OCT",24.7,"East_Timor",24.6666666666667
2020,"NOV",25.2333333333333,"East_Timor",18.5333333333333
2020,"DEC",26.0333333333333,"East_Timor",54.1666666666667
2019,"DEC",22.3666666666667,"Ecuador",125.6
2020,"JAN",22.3,"Ecuador",124.933333333333
2020,"FEB",22.1333333333333,"Ecuador",115.533333333333
2020,"MAR",22.2,"Ecuador",164.433333333333
2020,"APR",22.4666666666667,"Ecuador",182.366666666667
2020,"MAY",22.5,"Ecuador",200.5
2020,"JUN",22.7333333333333,"Ecuador",190.133333333333
2020,"JUL",22.4,"Ecuador",190.533333333333
2020,"AUG",22.0666666666667,"Ecuador",169.133333333333
2020,"SEP",21.6333333333333,"Ecuador",131.5
2020,"OCT",21.7666666666667,"Ecuador",99.2
2020,"NOV",22.0666666666667,"Ecuador",101.866666666667
2020,"DEC",22.2333333333333,"Ecuador",116.266666666667
2019,"DEC",24.1,"Egypt",1.2
2020,"JAN",20.1666666666667,"Egypt",1.53333333333333
2020,"FEB",16.7,"Egypt",4.4
2020,"MAR",16.3666666666667,"Egypt",6.1
2020,"APR",17.8666666666667,"Egypt",5.9
2020,"MAY",21.1666666666667,"Egypt",7.66666666666667
2020,"JUN",24.7333333333333,"Egypt",6.16666666666667
2020,"JUL",27.7666666666667,"Egypt",6.26666666666667
2020,"AUG",30.0333333333333,"Egypt",2.16666666666667
2020,"SEP",30.7666666666667,"Egypt",2.36666666666667
2020,"OCT",30.3333333333333,"Egypt",2.13333333333333
2020,"NOV",28.5666666666667,"Egypt",1.9
2020,"DEC",24.7666666666667,"Egypt",3.13333333333333
2019,"DEC",24.6,"El_Salvador",175
2020,"JAN",24.6333333333333,"El_Salvador",92.9
2020,"FEB",24.2666666666667,"El_Salvador",25.4666666666667
2020,"MAR",24.4333333333333,"El_Salvador",13.2666666666667
2020,"APR",24.6333333333333,"El_Salvador",10.4666666666667
2020,"MAY",25.5,"El_Salvador",19.1
2020,"JUN",25.8,"El_Salvador",95.5666666666667
2020,"JUL",25.6333333333333,"El_Salvador",189.9
2020,"AUG",25.5666666666667,"El_Salvador",226
2020,"SEP",25.3,"El_Salvador",214.4
2020,"OCT",25.2333333333333,"El_Salvador",223.266666666667
2020,"NOV",24.8333333333333,"El_Salvador",249.733333333333
2020,"DEC",24.6333333333333,"El_Salvador",189.233333333333
2019,"DEC",24.7333333333333,"Equatorial_Guinea",300.666666666667
2020,"JAN",25,"Equatorial_Guinea",264.8
2020,"FEB",25.3333333333333,"Equatorial_Guinea",156.9
2020,"MAR",25.7,"Equatorial_Guinea",116.366666666667
2020,"APR",25.8333333333333,"Equatorial_Guinea",164.5
2020,"MAY",25.8333333333333,"Equatorial_Guinea",200.7
2020,"JUN",25.6666666666667,"Equatorial_Guinea",213.1
2020,"JUL",25.4333333333333,"Equatorial_Guinea",180.566666666667
2020,"AUG",24.8,"Equatorial_Guinea",150.466666666667
2020,"SEP",24.4,"Equatorial_Guinea",111.266666666667
2020,"OCT",24.3666666666667,"Equatorial_Guinea",162.666666666667
2020,"NOV",24.6666666666667,"Equatorial_Guinea",210.766666666667
2020,"DEC",25.0666666666667,"Equatorial_Guinea",301.233333333333
2019,"DEC",26.4666666666667,"Eritrea",14.5666666666667
2020,"JAN",25.3666666666667,"Eritrea",9.56666666666666
2020,"FEB",23.9,"Eritrea",8.3
2020,"MAR",24.2666666666667,"Eritrea",8.63333333333333
2020,"APR",25.0333333333333,"Eritrea",7.5
2020,"MAY",26.7,"Eritrea",7.73333333333333
2020,"JUN",27.5666666666667,"Eritrea",15.2666666666667
2020,"JUL",28.2,"Eritrea",27.7666666666667
2020,"AUG",28.6,"Eritrea",68.6333333333333
2020,"SEP",28.0666666666667,"Eritrea",105.633333333333
2020,"OCT",27.7,"Eritrea",103.133333333333
2020,"NOV",27.1333333333333,"Eritrea",64.2666666666667
2020,"DEC",26.2333333333333,"Eritrea",21.0666666666667
2019,"DEC",7.1,"Estonia",89.7666666666667
2020,"JAN",3.2,"Estonia",84.3333333333333
2020,"FEB",0.2,"Estonia",60.2666666666667
2020,"MAR",-3.2,"Estonia",47.7333333333333
2020,"APR",-4.6,"Estonia",28.8666666666667
2020,"MAY",-1.6,"Estonia",29.1333333333333
2020,"JUN",5.8,"Estonia",26.8
2020,"JUL",12.2666666666667,"Estonia",35.6333333333333
2020,"AUG",16.9,"Estonia",36
2020,"SEP",18.0666666666667,"Estonia",56.6333333333333
2020,"OCT",17.5,"Estonia",68.5666666666666
2020,"NOV",13.2333333333333,"Estonia",76.3666666666667
2020,"DEC",8.3,"Estonia",59.0666666666667
2019,"DEC",22.5666666666667,"Ethiopia",89.9
2020,"JAN",21.7333333333333,"Ethiopia",46.7333333333333
2020,"FEB",21.0666666666667,"Ethiopia",10.7333333333333
2020,"MAR",21.7,"Ethiopia",11.6666666666667
2020,"APR",22.6333333333333,"Ethiopia",31.3333333333333
2020,"MAY",23.7,"Ethiopia",61.7666666666667
2020,"JUN",23.7666666666667,"Ethiopia",92.4666666666667
2020,"JUL",23.6333333333333,"Ethiopia",100.666666666667
2020,"AUG",23.2,"Ethiopia",108.4
2020,"SEP",22.7666666666667,"Ethiopia",116.766666666667
2020,"OCT",22.6,"Ethiopia",121.633333333333
2020,"NOV",22.5666666666667,"Ethiopia",111.3
2020,"DEC",22.3,"Ethiopia",76.0333333333333
2019,"DEC",7.9,"Faeroes",152.9
2020,"JAN",5.56666666666667,"Faeroes",196.733333333333
2020,"FEB",3.76666666666667,"Faeroes",179.7
2020,"MAR",3.5,"Faeroes",151.566666666667
2020,"APR",3.26666666666667,"Faeroes",112.166666666667
2020,"MAY",3.96666666666667,"Faeroes",86.1333333333333
2020,"JUN",5.7,"Faeroes",82.8333333333333
2020,"JUL",8.06666666666667,"Faeroes",74.8666666666667
2020,"AUG",10.1666666666667,"Faeroes",77.1333333333333
2020,"SEP",10.9666666666667,"Faeroes",87.8666666666667
2020,"OCT",10.7,"Faeroes",112.5
2020,"NOV",9.2,"Faeroes",151.766666666667
2020,"DEC",7.8,"Faeroes",146.866666666667
2019,"DEC",5.8,"Falkland_Isl",36.0666666666667
2020,"JAN",7.26666666666667,"Falkland_Isl",42.0666666666667
2020,"FEB",8.83333333333333,"Falkland_Isl",50.9333333333333
2020,"MAR",10.2,"Falkland_Isl",53
2020,"APR",10.1333333333333,"Falkland_Isl",52.8333333333333
2020,"MAY",8.86666666666667,"Falkland_Isl",48.6333333333333
2020,"JUN",6.66666666666667,"Falkland_Isl",49.6666666666667
2020,"JUL",4.56666666666667,"Falkland_Isl",47.4333333333333
2020,"AUG",2.96666666666667,"Falkland_Isl",44.4333333333333
2020,"SEP",2.66666666666667,"Falkland_Isl",40.8333333333333
2020,"OCT",3.06666666666667,"Falkland_Isl",37.2333333333333
2020,"NOV",4.13333333333333,"Falkland_Isl",35.5666666666667
2020,"DEC",5.46666666666667,"Falkland_Isl",36.0666666666667
2019,"DEC",26.6,"Fernando_de_Noronha",20
2020,"JAN",27.0333333333333,"Fernando_de_Noronha",16.6666666666667
2020,"FEB",27.3666666666667,"Fernando_de_Noronha",32.3333333333333
2020,"MAR",27.4,"Fernando_de_Noronha",65
2020,"APR",27.3666666666667,"Fernando_de_Noronha",146.333333333333
2020,"MAY",27.1333333333333,"Fernando_de_Noronha",222.333333333333
2020,"JUN",27.0333333333333,"Fernando_de_Noronha",278.333333333333
2020,"JUL",26.6333333333333,"Fernando_de_Noronha",256.666666666667
2020,"AUG",26.2,"Fernando_de_Noronha",204
2020,"SEP",25.8666666666667,"Fernando_de_Noronha",127
2020,"OCT",25.9,"Fernando_de_Noronha",70.6666666666667
2020,"NOV",26.3,"Fernando_de_Noronha",31.6666666666667
2020,"DEC",26.7666666666667,"Fernando_de_Noronha",20
2019,"DEC",24.7666666666667,"Fiji",110
2020,"JAN",25.2666666666667,"Fiji",200.233333333333
2020,"FEB",25.7333333333333,"Fiji",296.8
2020,"MAR",26.0333333333333,"Fiji",385.1
2020,"APR",26.2666666666667,"Fiji",444.966666666667
2020,"MAY",26,"Fiji",513.966666666667
2020,"JUN",25.3666666666667,"Fiji",419.8
2020,"JUL",24.5333333333333,"Fiji",298.366666666667
2020,"AUG",23.6666666666667,"Fiji",115.8
2020,"SEP",23.2,"Fiji",56.7333333333333
2020,"OCT",23.4,"Fiji",42.4
2020,"NOV",23.9333333333333,"Fiji",120.666666666667
2020,"DEC",24.6333333333333,"Fiji",183.766666666667
2019,"DEC",3.46666666666667,"Finland",60
2020,"JAN",-1.23333333333333,"Finland",62.9
2020,"FEB",-4.83333333333333,"Finland",53.1666666666667
2020,"MAR",-8.13333333333333,"Finland",39.8333333333333
2020,"APR",-9.06666666666667,"Finland",27.1333333333333
2020,"MAY",-5.8,"Finland",24.4666666666667
2020,"JUN",1.86666666666667,"Finland",25.6666666666667
2020,"JUL",8.8,"Finland",35.8333333333333
2020,"AUG",14.5666666666667,"Finland",41.1333333333333
2020,"SEP",15.9333333333333,"Finland",58.4
2020,"OCT",15.1333333333333,"Finland",61.5333333333333
2020,"NOV",9.8,"Finland",57.3
2020,"DEC",4.9,"Finland",43.0333333333333
2019,"DEC",12.0333333333333,"France",56.7
2020,"JAN",8.66666666666667,"France",70.6333333333333
2020,"FEB",6.56666666666667,"France",101.733333333333
2020,"MAR",5.1,"France",97.0666666666667
2020,"APR",5.63333333333333,"France",94.9333333333333
2020,"MAY",7.33333333333333,"France",77.7333333333333
2020,"JUN",11.3666666666667,"France",87.5333333333333
2020,"JUL",15.4666666666667,"France",73.8
2020,"AUG",18.6,"France",66.0333333333333
2020,"SEP",20.6666666666667,"France",53.5
2020,"OCT",20.3333333333333,"France",42
2020,"NOV",17.5,"France",52.0333333333333
2020,"DEC",13.3,"France",66.4
2019,"DEC",-6.16666666666667,"Franz_Joseph_Land",16.7
2020,"JAN",-11.9,"Franz_Joseph_Land",20.4666666666667
2020,"FEB",-16.0666666666667,"Franz_Joseph_Land",18.1
2020,"MAR",-17.8,"Franz_Joseph_Land",16.7
2020,"APR",-20.0666666666667,"Franz_Joseph_Land",9.26666666666667
2020,"MAY",-20.2,"Franz_Joseph_Land",6.76666666666667
2020,"JUN",-17.0666666666667,"Franz_Joseph_Land",6.23333333333333
2020,"JUL",-9.1,"Franz_Joseph_Land",8.96666666666667
2020,"AUG",-1.76666666666667,"Franz_Joseph_Land",17.1
2020,"SEP",1.86666666666667,"Franz_Joseph_Land",34.3
2020,"OCT",2,"Franz_Joseph_Land",40.5
2020,"NOV",-0.333333333333335,"Franz_Joseph_Land",36.5666666666667
2020,"DEC",-5.73333333333333,"Franz_Joseph_Land",24.7666666666667
2019,"DEC",27.0333333333333,"French_Guiana",68.7
2020,"JAN",26.5666666666667,"French_Guiana",153.8
2020,"FEB",25.9666666666667,"French_Guiana",226.666666666667
2020,"MAR",25.2333333333333,"French_Guiana",282.433333333333
2020,"APR",25.2,"French_Guiana",266.166666666667
2020,"MAY",25.2333333333333,"French_Guiana",380.066666666667
2020,"JUN",25.6,"French_Guiana",468.033333333333
2020,"JUL",25.6,"French_Guiana",485.366666666667
2020,"AUG",25.7666666666667,"French_Guiana",369.4
2020,"SEP",25.9333333333333,"French_Guiana",221.933333333333
2020,"OCT",26.3333333333333,"French_Guiana",130
2020,"NOV",26.7666666666667,"French_Guiana",56.2
2020,"DEC",26.9666666666667,"French_Guiana",76.2333333333333
2019,"DEC",25.3666666666667,"Gabon",227.233333333333
2020,"JAN",25.5666666666667,"Gabon",230.6
2020,"FEB",25.8,"Gabon",163.233333333333
2020,"MAR",26.2,"Gabon",143.466666666667
2020,"APR",26.5666666666667,"Gabon",159.966666666667
2020,"MAY",26.6333333333333,"Gabon",182.566666666667
2020,"JUN",26.5,"Gabon",176.633333333333
2020,"JUL",25.9333333333333,"Gabon",133.066666666667
2020,"AUG",25.1333333333333,"Gabon",80.9333333333333
2020,"SEP",24.6,"Gabon",36.6666666666667
2020,"OCT",24.7333333333333,"Gabon",73.1333333333333
2020,"NOV",25.2,"Gabon",108.266666666667
2020,"DEC",25.7,"Gabon",202.566666666667
2019,"DEC",20.8333333333333,"Galapagos_Isl",33.1333333333333
2020,"JAN",21.8,"Galapagos_Isl",46.1
2020,"FEB",23.5,"Galapagos_Isl",35.2
2020,"MAR",24.8333333333333,"Galapagos_Isl",61.8333333333333
2020,"APR",25.7666666666667,"Galapagos_Isl",182.033333333333
2020,"MAY",25.8,"Galapagos_Isl",205.1
2020,"JUN",25.6333333333333,"Galapagos_Isl",173.533333333333
2020,"JUL",24.2333333333333,"Galapagos_Isl",55.1666666666667
2020,"AUG",22.6666666666667,"Galapagos_Isl",50.4
2020,"SEP",21.4333333333333,"Galapagos_Isl",63.6333333333333
2020,"OCT",20.7666666666667,"Galapagos_Isl",40.4
2020,"NOV",20.6,"Galapagos_Isl",33
2020,"DEC",20.9333333333333,"Galapagos_Isl",28.8333333333333
2019,"DEC",29.0333333333333,"Gambia",61.1333333333333
2020,"JAN",27.7333333333333,"Gambia",10.9666666666667
2020,"FEB",25.9666666666667,"Gambia",0.0666666666666517
2020,"MAR",24.9333333333333,"Gambia",-1.49324996812084e-14
2020,"APR",26.7333333333333,"Gambia",-1.49324996812084e-14
2020,"MAY",28.5,"Gambia",0.0333333333333184
2020,"JUN",30.1,"Gambia",0.0333333333333172
2020,"JUL",30.1,"Gambia",28.8333333333333
2020,"AUG",29.6666666666667,"Gambia",67.5333333333333
2020,"SEP",28.9333333333333,"Gambia",140.133333333333
2020,"OCT",28.1333333333333,"Gambia",204.5
2020,"NOV",28.1333333333333,"Gambia",195.966666666667
2020,"DEC",28.0666666666667,"Gambia",123.766666666667
2019,"DEC",8.56666666666667,"Georgia",73.6
2020,"JAN",2.63333333333333,"Georgia",86.4666666666667
2020,"FEB",-1.36666666666667,"Georgia",80.5333333333333
2020,"MAR",-2.66666666666667,"Georgia",80.6333333333333
2020,"APR",-1.2,"Georgia",94
2020,"MAY",2.7,"Georgia",77.8666666666667
2020,"JUN",7.5,"Georgia",88.5
2020,"JUL",11.9666666666667,"Georgia",77.6333333333333
2020,"AUG",16.1666666666667,"Georgia",93.5333333333333
2020,"SEP",18.0666666666667,"Georgia",90
2020,"OCT",17.7666666666667,"Georgia",80.2333333333333
2020,"NOV",14.3333333333333,"Georgia",73.4
2020,"DEC",8.9,"Georgia",65.6666666666667
2019,"DEC",10.0666666666667,"Germany",70.3
2020,"JAN",6.5,"Germany",69.7666666666667
2020,"FEB",3.83333333333333,"Germany",70.8
2020,"MAR",1.66666666666667,"Germany",54.3333333333333
2020,"APR",1.63333333333333,"Germany",49.5666666666667
2020,"MAY",4.53333333333333,"Germany",34.2666666666667
2020,"JUN",10.3,"Germany",43.9666666666667
2020,"JUL",15.4333333333333,"Germany",44.5666666666667
2020,"AUG",18.2666666666667,"Germany",48.3666666666667
2020,"SEP",19.6666666666667,"Germany",47.8666666666667
2020,"OCT",18.9333333333333,"Germany",45.5666666666667
2020,"NOV",15.8,"Germany",39.4333333333333
2020,"DEC",10.9,"Germany",30.0666666666667
2019,"DEC",27.4666666666667,"Ghana",91.9333333333333
2020,"JAN",27.7666666666667,"Ghana",53.8333333333333
2020,"FEB",27.6,"Ghana",22.1666666666667
2020,"MAR",28.3,"Ghana",21.0333333333333
2020,"APR",29.1333333333333,"Ghana",42.8
2020,"MAY",30,"Ghana",69.7333333333333
2020,"JUN",29.6,"Ghana",98.7
2020,"JUL",28.7666666666667,"Ghana",127.266666666667
2020,"AUG",27.6,"Ghana",151.8
2020,"SEP",26.6,"Ghana",169.6
2020,"OCT",26.3,"Ghana",182.866666666667
2020,"NOV",26.6666666666667,"Ghana",181.5
2020,"DEC",27.4,"Ghana",127.633333333333
2019,"DEC",20.2666666666667,"Gibraltar",30.1666666666667
2020,"JAN",16.9333333333333,"Gibraltar",45
2020,"FEB",14.0333333333333,"Gibraltar",54.6333333333333
2020,"MAR",12.5666666666667,"Gibraltar",58.5333333333333
2020,"APR",12.9,"Gibraltar",106.533333333333
2020,"MAY",13.9333333333333,"Gibraltar",113.233333333333
2020,"JUN",16.0666666666667,"Gibraltar",94.3666666666667
2020,"JUL",18.5,"Gibraltar",33
2020,"AUG",21.0666666666667,"Gibraltar",7.23333333333334
2020,"SEP",23.8666666666667,"Gibraltar",1.70000000000001
2020,"OCT",24.9333333333333,"Gibraltar",5.06666666666668
2020,"NOV",23.5,"Gibraltar",46.9333333333333
2020,"DEC",19.8333333333333,"Gibraltar",82.4333333333334
2019,"DEC",11.5666666666667,"Gough_Isl",253.566666666667
2020,"JAN",13.1666666666667,"Gough_Isl",253.233333333333
2020,"FEB",14.7666666666667,"Gough_Isl",230.033333333333
2020,"MAR",15.9333333333333,"Gough_Isl",175.966666666667
2020,"APR",16.4333333333333,"Gough_Isl",190
2020,"MAY",15.6333333333333,"Gough_Isl",190.366666666667
2020,"JUN",14.1333333333333,"Gough_Isl",236.1
2020,"JUL",12.4,"Gough_Isl",300.2
2020,"AUG",10.8666666666667,"Gough_Isl",313.166666666667
2020,"SEP",9.86666666666667,"Gough_Isl",295.933333333333
2020,"OCT",9.26666666666667,"Gough_Isl",273.8
2020,"NOV",9.9,"Gough_Isl",324.866666666667
2020,"DEC",11.1,"Gough_Isl",297.7
2019,"DEC",28.4,"Grand_Cayman",157.833333333333
2020,"JAN",27.5333333333333,"Grand_Cayman",118.3
2020,"FEB",26.4333333333333,"Grand_Cayman",83.7666666666667
2020,"MAR",26.2,"Grand_Cayman",56.2
2020,"APR",25.9666666666667,"Grand_Cayman",46.2666666666667
2020,"MAY",26.6333333333333,"Grand_Cayman",31.1666666666666
2020,"JUN",26.8666666666667,"Grand_Cayman",70.6666666666666
2020,"JUL",27.8666666666667,"Grand_Cayman",100.666666666667
2020,"AUG",28.6,"Grand_Cayman",136.366666666667
2020,"SEP",29.1,"Grand_Cayman",127.966666666667
2020,"OCT",29.1666666666667,"Grand_Cayman",134.7
2020,"NOV",28.9666666666667,"Grand_Cayman",143.533333333333
2020,"DEC",28.6,"Grand_Cayman",135.933333333333
2019,"DEC",17,"Greece",59.9333333333333
2020,"JAN",12.7,"Greece",84.8666666666667
2020,"FEB",9.86666666666667,"Greece",95.3333333333333
2020,"MAR",8.96666666666667,"Greece",94.2666666666667
2020,"APR",10.0333333333333,"Greece",81
2020,"MAY",12.9666666666667,"Greece",58.8
2020,"JUN",16.6,"Greece",33.6
2020,"JUL",20.1333333333333,"Greece",39.3333333333333
2020,"AUG",23.0666666666667,"Greece",47.3333333333333
2020,"SEP",25,"Greece",36.6333333333333
2020,"OCT",24.8666666666667,"Greece",31.9666666666667
2020,"NOV",22.2,"Greece",30.8333333333333
2020,"DEC",17.8666666666667,"Greece",55.9666666666667
2019,"DEC",-15.5666666666667,"Greenland",56.4
2020,"JAN",-19.1666666666667,"Greenland",54.3333333333333
2020,"FEB",-21.1,"Greenland",52.6666666666667
2020,"MAR",-22.0666666666667,"Greenland",52.8666666666667
2020,"APR",-23.4,"Greenland",51.7
2020,"MAY",-22.5333333333333,"Greenland",49.6
2020,"JUN",-18.5,"Greenland",42.3333333333333
2020,"JUL",-12.1333333333333,"Greenland",42.4
2020,"AUG",-6.4,"Greenland",48.7666666666667
2020,"SEP",-4.03333333333333,"Greenland",56.1
2020,"OCT",-5.83333333333333,"Greenland",60.3333333333333
2020,"NOV",-10.7,"Greenland",55.8666666666667
2020,"DEC",-16.1,"Greenland",57
2019,"DEC",27.8333333333333,"Grenada",212.433333333333
2020,"JAN",27.3333333333333,"Grenada",192.933333333333
2020,"FEB",26.7333333333333,"Grenada",139.7
2020,"MAR",25.9333333333333,"Grenada",116
2020,"APR",25.9,"Grenada",64.1666666666666
2020,"MAY",26.3,"Grenada",51.3666666666667
2020,"JUN",27,"Grenada",57.3333333333333
2020,"JUL",27.4666666666667,"Grenada",83.9333333333333
2020,"AUG",27.6666666666667,"Grenada",109.9
2020,"SEP",27.8,"Grenada",160.866666666667
2020,"OCT",27.7666666666667,"Grenada",200.666666666667
2020,"NOV",27.7,"Grenada",231.4
2020,"DEC",27.5,"Grenada",204.433333333333
2019,"DEC",20.6333333333333,"Guadalupe",15.1333333333333
2020,"JAN",19.6666666666667,"Guadalupe",24.5333333333333
2020,"FEB",18.8,"Guadalupe",32.7666666666667
2020,"MAR",17.3666666666667,"Guadalupe",36.0666666666667
2020,"APR",16.7333333333333,"Guadalupe",35.7666666666667
2020,"MAY",16.4333333333333,"Guadalupe",29.1
2020,"JUN",16.7,"Guadalupe",18.9666666666667
2020,"JUL",17.0666666666667,"Guadalupe",9.49999999999999
2020,"AUG",17.9333333333333,"Guadalupe",6.36666666666666
2020,"SEP",19.3333333333333,"Guadalupe",6.13333333333333
2020,"OCT",20.6,"Guadalupe",6.43333333333333
2020,"NOV",20.5,"Guadalupe",8.36666666666666
2020,"DEC",19.9,"Guadalupe",15.7333333333333
2019,"DEC",26.9666666666667,"Guadeloupe",362.533333333333
2020,"JAN",26.3666666666667,"Guadeloupe",365.9
2020,"FEB",25.8,"Guadeloupe",328
2020,"MAR",25,"Guadeloupe",297.5
2020,"APR",24.8,"Guadeloupe",193.933333333333
2020,"MAY",24.9666666666667,"Guadeloupe",216.833333333333
2020,"JUN",25.5333333333333,"Guadeloupe",247.366666666667
2020,"JUL",26.2333333333333,"Guadeloupe",265.2
2020,"AUG",26.8,"Guadeloupe",220.5
2020,"SEP",27.3333333333333,"Guadeloupe",206.066666666667
2020,"OCT",27.3666666666667,"Guadeloupe",224.433333333333
2020,"NOV",27.1333333333333,"Guadeloupe",306.233333333333
2020,"DEC",26.7666666666667,"Guadeloupe",340.6
2019,"DEC",24.0333333333333,"Guatemala",274.5
2020,"JAN",23.4,"Guatemala",187
2020,"FEB",22.3333333333333,"Guatemala",108.966666666667
2020,"MAR",22.3,"Guatemala",97.3
2020,"APR",22.6,"Guatemala",81.0333333333333
2020,"MAY",23.8666666666667,"Guatemala",82.1333333333333
2020,"JUN",24.6666666666667,"Guatemala",166.766666666667
2020,"JUL",25.1333333333333,"Guatemala",259.9
2020,"AUG",25.3,"Guatemala",288.7
2020,"SEP",25.0666666666667,"Guatemala",278.5
2020,"OCT",24.9666666666667,"Guatemala",263.366666666667
2020,"NOV",24.7,"Guatemala",328.933333333333
2020,"DEC",24.1666666666667,"Guatemala",294.266666666667
2019,"DEC",28.1333333333333,"Guinea-Bissau",111.333333333333
2020,"JAN",27.1666666666667,"Guinea-Bissau",31.0333333333333
2020,"FEB",25.9333333333333,"Guinea-Bissau",1.86666666666666
2020,"MAR",25.0333333333333,"Guinea-Bissau",0.0333333333333282
2020,"APR",26.7,"Guinea-Bissau",0.0666666666666615
2020,"MAY",28.2,"Guinea-Bissau",0.799999999999995
2020,"JUN",29.4666666666667,"Guinea-Bissau",1.06666666666666
2020,"JUL",29,"Guinea-Bissau",54.6666666666667
2020,"AUG",28.2,"Guinea-Bissau",135.7
2020,"SEP",27.3,"Guinea-Bissau",267.333333333333
2020,"OCT",26.7666666666667,"Guinea-Bissau",360.6
2020,"NOV",26.9333333333333,"Guinea-Bissau",344.5
2020,"DEC",27.3,"Guinea-Bissau",212.966666666667
2019,"DEC",26.1,"Guinea",134.566666666667
2020,"JAN",25.6,"Guinea",48.0666666666666
2020,"FEB",25.1333333333333,"Guinea",9.49999999999996
2020,"MAR",25.3,"Guinea",7.36666666666663
2020,"APR",27.1,"Guinea",15.0666666666666
2020,"MAY",28.6333333333333,"Guinea",29.7666666666666
2020,"JUN",29.3,"Guinea",53.9666666666666
2020,"JUL",28.4,"Guinea",112.333333333333
2020,"AUG",26.9333333333333,"Guinea",194.566666666667
2020,"SEP",25.5666666666667,"Guinea",290.133333333333
2020,"OCT",24.9,"Guinea",348.9
2020,"NOV",25.0666666666667,"Guinea",318.9
2020,"DEC",25.7,"Guinea",199.7
2019,"DEC",27.2666666666667,"Guyana",99.7
2020,"JAN",26.8666666666667,"Guyana",120.2
2020,"FEB",26.3333333333333,"Guyana",153.833333333333
2020,"MAR",25.6333333333333,"Guyana",153.8
2020,"APR",25.7,"Guyana",144.266666666667
2020,"MAY",25.8333333333333,"Guyana",163.633333333333
2020,"JUN",26.1333333333333,"Guyana",251.466666666667
2020,"JUL",26.0333333333333,"Guyana",322.433333333333
2020,"AUG",26.1333333333333,"Guyana",349.533333333333
2020,"SEP",26.3,"Guyana",273.533333333333
2020,"OCT",26.6666666666667,"Guyana",206.533333333333
2020,"NOV",27,"Guyana",117.3
2020,"DEC",27.2333333333333,"Guyana",103.8
2019,"DEC",26.3,"Haiti",179.666666666667
2020,"JAN",25.1333333333333,"Haiti",100.1
2020,"FEB",24.3,"Haiti",76.8333333333333
2020,"MAR",23.8333333333333,"Haiti",45.9
2020,"APR",23.9,"Haiti",56.0333333333333
2020,"MAY",24.4,"Haiti",52.5
2020,"JUN",25,"Haiti",152.166666666667
2020,"JUL",26,"Haiti",147.666666666667
2020,"AUG",26.5333333333333,"Haiti",148.4
2020,"SEP",27.2,"Haiti",65.1666666666667
2020,"OCT",27.1,"Haiti",121.366666666667
2020,"NOV",26.9,"Haiti",150.333333333333
2020,"DEC",26.2666666666667,"Haiti",146.933333333333
2019,"DEC",23.4,"Hawaii",139.9
2020,"JAN",21.9666666666667,"Hawaii",173.033333333333
2020,"FEB",21.2,"Hawaii",133.866666666667
2020,"MAR",20.8333333333333,"Hawaii",176.833333333333
2020,"APR",21,"Hawaii",218.233333333333
2020,"MAY",21.2333333333333,"Hawaii",257.566666666667
